   60.9031143       41.4854851    
   61.0070457       41.5395470    
   61.1109772       41.5935974    
   61.2149086       41.6476364    
   61.3188400       41.7016640    
   61.4227715       41.7556801    
   61.5267029       41.8096848    
   61.6306343       41.8636780    
   61.7345657       41.9176598    
   61.8384972       41.9716301    
   61.9424286       42.0255890    
   62.0463600       42.0795364    
   62.1502914       42.1334724    
   62.2542229       42.1873970    
   62.3581543       42.2413101    
   62.4620857       42.2952118    
   62.5660172       42.3491020    
   62.6699486       42.4029808    
   62.7738800       42.4568481    
   62.8778114       42.5107040    
   62.9817429       42.5645485    
   63.0856743       42.6183815    
   63.1896057       42.6722031    
   63.2935371       42.7260132    
   63.3974686       42.7798119    
   63.5014000       42.8335991    
   63.6053314       42.8873749    
   63.7092628       42.9411392    
   63.8131943       42.9948921    
   63.9171257       43.0486336    
   64.0210571       43.1023636    
   64.1249847       43.1560822    
   64.2289124       43.2097893    
   64.3328400       43.2634850    
   64.4367676       43.3171692    
   64.5406952       43.3708420    
   64.6446228       43.4245033    
   64.7485504       43.4781532    
   64.8524780       43.5317917    
   64.9564056       43.5854187    
   65.0603333       43.6390343    
   65.1642609       43.6926384    
   65.2681885       43.7462311    
   65.3721161       43.7998123    
   65.4760437       43.8533821    
   65.5799713       43.9069405    
   65.6838989       43.9604874    
   65.7878265       44.0140228    
   65.8917542       44.0675468    
   65.9956818       44.1210594    
   66.0996094       44.1745605    
   66.2035370       44.2280502    
   66.3074646       44.2815285    
   66.4113922       44.3349953    
   66.5153198       44.3884506    
   66.6192474       44.4418945    
   66.7231750       44.4953270    
   66.8271027       44.5487480    
   66.9310303       44.6021576    
   67.0349579       44.6555557    
   67.1388855       44.7089424    
   67.2428131       44.7623177    
   67.3467407       44.8156815    
   67.4506683       44.8690338    
   67.5545959       44.9223747    
   67.6585236       44.9757042    
   67.7624512       45.0290222    
   67.8663788       45.0823288    
   67.9703064       45.1356239    
   68.0742340       45.1889076    
   68.1781616       45.2421799    
   68.2820892       45.2954407    
   68.3860168       45.3486900    
   68.4899445       45.4019279    
   68.5938721       45.4551544    
   68.6977997       45.5083694    
   68.8017273       45.5615730    
   68.9056549       45.6147652    
   69.0095825       45.6679459    
   69.1135101       45.7211151    
   69.2174377       45.7742729    
   69.3213654       45.8274193    
   69.4252930       45.8805542    
   69.5292206       45.9336777    
   69.6331482       45.9867897    
   69.7370758       46.0398903    
   69.8410034       46.0929794    
   69.9449310       46.1460571    
   70.0488586       46.1991234    
   70.1527863       46.2521782    
   70.2567139       46.3052216    
   70.3606415       46.3582535    
   70.4645691       46.4112740    
   70.5684967       46.4642830    
   70.6724243       46.5172806    
   70.7763519       46.5702667    
   70.8802795       46.6232414    
   70.9842072       46.6762047    
   71.0881348       46.7291565    
   71.1920624       46.7820969    
   71.2959900       46.8350258    
   71.3999176       46.8879433    
   71.5038452       46.9408493    
   71.6077728       46.9937439    
   71.7117004       47.0466270    
   71.8156281       47.0994987    
   71.9195557       47.1523590    
   72.0234833       47.2052078    
   72.1274109       47.2580452    
   72.2313385       47.3108711    
   72.3352661       47.3636856    
   72.4391937       47.4164886    
   72.5431213       47.4692802    
   72.6470490       47.5220604    
   72.7509766       47.5748291    
   72.8549042       47.6275864    
   72.9588318       47.6803322    
   73.0627594       47.7330666    
   73.1666870       47.7857895    
   73.2706146       47.8385010    
   73.3745422       47.8912010    
   73.4784698       47.9438896    
   73.5823975       47.9965668    
   73.6863251       48.0492325    
   73.7902527       48.1018867    
   73.8941803       48.1545296    
   73.9981079       48.2071609    
   74.1020355       48.2597809    
   74.2059631       48.3123894    
   74.3098907       48.3649864    
   74.4138184       48.4175720    
   74.5177460       48.4701462    
   74.6216736       48.5227089    
   74.7256012       48.5752602    
   74.8295288       48.6278000    
   74.9334564       48.6803284    
   75.0373840       48.7328453    
   75.1413116       48.7853508    
   75.2452393       48.8378448    
   75.3491669       48.8903275    
   75.4530945       48.9427986    
   75.5570221       48.9952583    
   75.6609497       49.0477066    
   75.7648773       49.1001434    
   75.8688049       49.1525688    
   75.9727325       49.2049828    
   76.0766602       49.2573853    
   76.1805878       49.3097763    
   76.2845154       49.3621559    
   76.3884430       49.4145241    
   76.4923706       49.4668808    
   76.5962982       49.5192261    
   76.7002258       49.5715599    
   76.8041534       49.6238823    
   76.9080811       49.6761932    
   77.0120087       49.7284927    
   77.1159363       49.7807808    
   77.2198639       49.8330574    
   77.3237915       49.8853226    
   77.4277191       49.9375763    
   77.5316467       49.9898186    
   77.6355743       50.0420494    
   77.7395020       50.0942688    
   77.8434296       50.1464767    
   77.9473572       50.1986732    
   78.0512848       50.2508583    
   78.1552124       50.3030319    
   78.2591400       50.3551941    
   78.3630676       50.4073448    
   78.4669952       50.4594841    
   78.5709229       50.5116119    
   78.6748505       50.5637283    
   78.7787781       50.6158333    
   78.8827057       50.6679268    
   78.9866333       50.7200089    
   79.0905609       50.7720795    
   79.1944885       50.8241386    
   79.2984161       50.8761864    
   79.4023438       50.9282227    
   79.5062714       50.9802475    
   79.6101990       51.0322609    
   79.7141266       51.0842628    
   79.8180542       51.1362534    
   79.9219818       51.1882324    
   80.0259094       51.2402000    
   80.1298370       51.2921562    
   80.2337646       51.3441010    
   80.3376923       51.3960342    
   80.4416199       51.4479561    
   80.5455475       51.4998665    
   80.6494751       51.5517654    
   80.7534027       51.6036530    
   80.8573303       51.6555290    
   80.9612579       51.7073936    
   81.0651855       51.7592468    
   81.1691132       51.8110886    
   81.2730408       51.8629189    
   81.3769684       51.9147377    
   81.4808960       51.9665451    
   81.5848236       52.0183411    
   81.6887512       52.0701256    
   81.7926788       52.1218987    
   81.8966064       52.1736603    
   82.0005341       52.2254105    
   82.1044617       52.2771492    
   82.2083893       52.3288765    
   82.3123169       52.3805923    
   82.4162445       52.4322968    
   82.5201721       52.4839897    
   82.6240997       52.5356712    
   82.7280273       52.5873413    
   82.8319550       52.6389999    
   82.9358826       52.6906471    
   83.0398102       52.7422829    
   83.1437378       52.7939072    
   83.2476654       52.8455200    
   83.3515930       52.8971214    
   83.4555206       52.9487114    
   83.5594482       53.0002899    
   83.6633759       53.0518570    
   83.7673035       53.1034126    
   83.8712311       53.1549568    
   83.9751587       53.2064896    
   84.0790863       53.2580109    
   84.1830139       53.3095207    
   84.2869415       53.3610191    
   84.3908691       53.4125061    
   84.4947968       53.4639816    
   84.5987244       53.5154457    
   84.7026520       53.5668983    
   84.8065796       53.6183395    
   84.9105072       53.6697693    
   85.0144348       53.7211876    
   85.1183624       53.7725945    
   85.2222900       53.8239899    
   85.3262177       53.8753738    
   85.4301453       53.9267464    
   85.5340729       53.9781075    
   85.6380005       54.0294571    
   85.7419281       54.0807953    
   85.8458557       54.1321220    
   85.9497833       54.1834373    
   86.0537109       54.2347412    
   86.1576385       54.2860336    
   86.2615662       54.3373146    
   86.3654938       54.3885841    
   86.4694214       54.4398422    
   86.5733490       54.4910889    
   86.6772766       54.5423241    
   86.7812042       54.5935478    
   86.8851318       54.6447601    
   86.9890594       54.6959610    
   87.0929871       54.7471504    
   87.1969147       54.7983284    
   87.3008423       54.8494949    
   87.4047699       54.9006500    
   87.5086975       54.9517937    
   87.6126251       55.0029259    
   87.7165527       55.0540466    
   87.8204803       55.1051559    
   87.9244080       55.1562538    
   88.0283356       55.2073402    
   88.1322632       55.2584152    
   88.2361908       55.3094788    
   88.3401184       55.3605309    
   88.4440460       55.4115715    
   88.5479736       55.4626007    
   88.6519012       55.5136185    
   88.7558289       55.5646248    
   88.8597565       55.6156197    
   88.9636841       55.6666031    
   89.0676117       55.7175751    
   89.1715393       55.7685356    
   89.2754669       55.8194847    
   89.3793945       55.8704224    
   89.4833221       55.9213486    
   89.5872498       55.9722633    
   89.6911774       56.0231667    
   89.7951050       56.0740585    
   89.8990326       56.1249390    
   90.0029602       56.1758080    
   90.1068878       56.2266655    
   90.2108154       56.2775116    
   90.3147430       56.3283463    
   90.4186707       56.3791695    
   90.5225983       56.4299812    
   90.6265259       56.4807816    
   90.7304535       56.5315704    
   90.8343811       56.5823479    
   90.9383087       56.6331139    
   91.0422363       56.6838684    
   91.1461639       56.7346115    
   91.2500916       56.7853432    
   91.3540192       56.8360634    
   91.4579468       56.8867722    
   91.5618744       56.9374695    
   91.6658020       56.9881554    
   91.7697296       57.0388298    
   91.8736572       57.0894928    
   91.9775848       57.1401443    
   92.0815125       57.1907845    
   92.1854401       57.2414131    
   92.2893677       57.2920303    
   92.3932953       57.3426361    
   92.4972229       57.3932304    
   92.6011505       57.4438133    
   92.7050781       57.4943848    
   92.8090057       57.5449448    
   92.9129333       57.5954933    
   93.0168610       57.6460304    
   93.1207886       57.6965561    
   93.2247162       57.7470703    
   93.3286438       57.7975731    
   93.4325714       57.8480644    
   93.5364990       57.8985443    
   93.6404266       57.9490128    
   93.7443542       57.9994698    
   93.8482819       58.0499153    
   93.9522095       58.1003494    
   94.0561371       58.1507721    
   94.1600647       58.2011833    
   94.2639923       58.2515831    
   94.3679199       58.3019714    
   94.4718475       58.3523483    
   94.5757751       58.4027138    
   94.6797028       58.4530678    
   94.7836304       58.5034103    
   94.8875580       58.5537415    
   94.9914856       58.6040611    
   95.0954132       58.6543694    
   95.1993408       58.7046661    
   95.3032684       58.7549515    
   95.4071960       58.8052254    
   95.5111237       58.8554878    
   95.6150513       58.9057388    
   95.7189789       58.9559784    
   95.8229065       59.0062065    
   95.9268341       59.0564232    
   96.0307617       59.1066284    
   96.1346893       59.1568222    
   96.2386169       59.2070045    
   96.3425446       59.2571754    
   96.4464722       59.3073349    
   96.5503998       59.3574829    
   96.6543274       59.4076195    
   96.7582550       59.4577446    
   96.8621826       59.5078583    
   96.9661102       59.5579605    
   97.0700378       59.6080513    
